strom name,READING YEAR,READING MONTH,READING DAY,READING HOUR,"latitude, _location of storm center","longitude, _location of storm center",storm's status,_Saffir-Simpson storm category #,wind speed (knots),pressure (_millibars)
Fabian,2003,9,7,0,37.9,-58.2,hurricane,2,90,962
Fabian,2003,9,7,6,39.1,-55.7,hurricane,2,85,965
Fabian,2003,9,7,12,40.6,-53.4,hurricane,1,80,967
Fabian,2003,9,7,18,42.3,-50.7,hurricane,1,75,972
Fabian,2003,9,8,0,44.3,-47.9,hurricane,1,70,975
Fabian,2003,9,8,6,46.3,-44.7,hurricane,1,70,977
Fabian,2003,9,8,12,48.7,-40.8,hurricane,1,65,980
Henri,2003,9,3,18,27.4,-87.7,tropical depression,-1,25,1013
Henri,2003,9,4,0,27.6,-87.8,tropical depression,-1,25,1011
Henri,2003,9,4,6,27.8,-87.6,tropical depression,-1,25,1009
Henri,2003,9,4,12,27.8,-87.2,tropical depression,-1,30,1010
Henri,2003,9,4,18,27.8,-86.3,tropical depression,-1,30,1002
Henri,2003,9,5,0,27.6,-85.8,tropical depression,-1,30,1004
Henri,2003,9,5,6,27.7,-85.1,tropical storm,0,35,1000
Henri,2003,9,5,12,28.1,-84.4,tropical storm,0,40,997
Henri,2003,9,5,18,28.3,-84.2,tropical storm,0,50,997
Henri,2003,9,6,0,27.9,-83.9,tropical depression,-1,30,1002
Henri,2003,9,6,6,27.7,-83.5,tropical depression,-1,30,1005
Henri,2003,9,6,9,27.9,-82.8,tropical depression,-1,30,1006
Henri,2003,9,6,12,28.4,-81.8,tropical depression,-1,25,1007
Henri,2003,9,6,18,29.2,-80.4,tropical depression,-1,25,1006
Henri,2003,9,7,0,30,-79.5,tropical depression,-1,30,1006
Henri,2003,9,7,6,30.5,-79.2,tropical depression,-1,30,1008
Henri,2003,9,7,12,30.8,-78.5,tropical depression,-1,30,1006
Henri,2003,9,7,18,31.3,-77.9,tropical depression,-1,30,1006
Henri,2003,9,8,0,31.7,-77.1,tropical depression,-1,30,1006
Henri,2003,9,8,6,32.1,-76.5,tropical depression,-1,30,1007
Henri,2003,9,8,12,32.5,-75.9,tropical depression,-1,30,1006
Isabel,2003,9,6,0,13.8,-31.4,tropical depression,-1,30,1009
Isabel,2003,9,6,6,13.9,-32.7,tropical storm,0,35,1005
Isabel,2003,9,6,12,13.6,-33.9,tropical storm,0,40,1003
Isabel,2003,9,6,18,13.4,-34.9,tropical storm,0,45,1000
Isabel,2003,9,7,0,13.5,-35.8,tropical storm,0,55,994
Isabel,2003,9,7,6,13.9,-36.5,tropical storm,0,60,991
Isabel,2003,9,7,12,14.4,-37.3,hurricane,1,65,987
Isabel,2003,9,7,18,15.2,-38.5,hurricane,1,70,984
Isabel,2003,9,8,0,15.8,-39.7,hurricane,1,80,976
Isabel,2003,9,8,6,16.5,-40.9,hurricane,2,95,966
Isabel,2003,9,8,12,17.1,-42,hurricane,3,110,952
Isabel,2003,9,8,18,17.6,-43.1,hurricane,3,110,952
Isabel,2003,9,9,0,18.2,-44.1,hurricane,4,115,948
Isabel,2003,9,9,6,18.9,-45.2,hurricane,4,115,948
Isabel,2003,9,9,12,19.4,-46.3,hurricane,4,115,948
Isabel,2003,9,9,18,20,-47.3,hurricane,4,115,948
Isabel,2003,9,10,0,20.5,-48.3,hurricane,3,110,952
Isabel,2003,9,10,6,20.9,-49.4,hurricane,3,110,952
Isabel,2003,9,10,12,21.1,-50.4,hurricane,4,115,948
Isabel,2003,9,10,18,21.1,-51.4,hurricane,4,120,942
Isabel,2003,9,11,0,21.2,-52.3,hurricane,4,125,935
Isabel,2003,9,11,6,21.3,-53.2,hurricane,4,125,935
Isabel,2003,9,11,12,21.4,-54,hurricane,4,135,925
Isabel,2003,9,11,18,21.5,-54.8,hurricane,5,145,915
Isabel,2003,9,12,0,21.6,-55.7,hurricane,5,140,920
Isabel,2003,9,12,6,21.7,-56.6,hurricane,5,140,920
Isabel,2003,9,12,12,21.6,-57.4,hurricane,5,140,920
Isabel,2003,9,12,18,21.7,-58.2,hurricane,5,140,920
Isabel,2003,9,13,0,21.8,-59.1,hurricane,4,135,925
Isabel,2003,9,13,6,21.9,-60.1,hurricane,4,130,935
Isabel,2003,9,13,12,22.1,-61,hurricane,4,135,935
Isabel,2003,9,13,18,22.5,-62.1,hurricane,5,140,932
Isabel,2003,9,14,0,22.9,-63.3,hurricane,4,135,935
Isabel,2003,9,14,6,23.2,-64.6,hurricane,4,135,939
Isabel,2003,9,14,12,23.5,-65.8,hurricane,4,135,935
Isabel,2003,9,14,18,23.9,-67,hurricane,5,140,933
Isabel,2003,9,15,0,24.3,-67.9,hurricane,4,130,937
Isabel,2003,9,15,6,24.5,-68.8,hurricane,4,125,940
Isabel,2003,9,15,12,24.8,-69.4,hurricane,4,120,946
Isabel,2003,9,15,18,25.3,-69.8,hurricane,4,115,949
Isabel,2003,9,16,0,25.7,-70.2,hurricane,3,105,952
Isabel,2003,9,16,6,26.3,-70.5,hurricane,3,100,955
Isabel,2003,9,16,12,26.8,-70.9,hurricane,2,95,959
Isabel,2003,9,16,18,27.4,-71.2,hurricane,2,95,959
Isabel,2003,9,17,0,28.1,-71.5,hurricane,2,95,957
Isabel,2003,9,17,6,28.9,-71.9,hurricane,2,95,957
Isabel,2003,9,17,12,29.7,-72.5,hurricane,2,90,957
Isabel,2003,9,17,18,30.6,-73,hurricane,2,90,955
Isabel,2003,9,18,0,31.5,-73.5,hurricane,2,90,953
Isabel,2003,9,18,6,32.5,-74.3,hurricane,2,90,956
Isabel,2003,9,18,12,33.7,-75.2,hurricane,2,90,956
Isabel,2003,9,18,17,34.9,-76.2,hurricane,2,90,957
Isabel,2003,9,18,18,35.1,-76.4,hurricane,2,85,958
Isabel,2003,9,19,0,36.7,-77.7,hurricane,1,65,969
Isabel,2003,9,19,6,38.6,-78.9,tropical storm,0,50,988
AL142003,2003,9,8,6,11.6,-21.7,tropical depression,-1,25,1009
AL142003,2003,9,8,12,11.4,-22.2,tropical depression,-1,25,1009
AL142003,2003,9,8,18,11.2,-22.6,tropical depression,-1,25,1009
AL142003,2003,9,9,0,11.2,-23,tropical depression,-1,25,1008
AL142003,2003,9,9,6,11.6,-23.6,tropical depression,-1,25,1007
AL142003,2003,9,9,12,12.4,-24.4,tropical depression,-1,30,1007
AL142003,2003,9,9,18,13.6,-24.9,tropical depression,-1,30,1007
AL142003,2003,9,10,0,14.6,-25,tropical depression,-1,25,1008
AL142003,2003,9,10,6,15.3,-25.1,tropical depression,-1,25,1009
AL142003,2003,9,10,12,15.9,-25.2,tropical depression,-1,25,1010
Juan,2003,9,24,12,28.2,-62.4,tropical depression,-1,25,1009
Juan,2003,9,24,18,28.3,-62.2,tropical depression,-1,30,1007
Juan,2003,9,25,0,28.4,-62,tropical storm,0,35,1006
Juan,2003,9,25,6,28.8,-61.7,tropical storm,0,40,1002
Juan,2003,9,25,12,29.2,-61.4,tropical storm,0,45,1000
Juan,2003,9,25,18,30.4,-61.6,tropical storm,0,50,996
Juan,2003,9,26,0,30.9,-61.8,tropical storm,0,55,992
Juan,2003,9,26,6,31.1,-61.8,tropical storm,0,60,990
Juan,2003,9,26,12,31.8,-62,hurricane,1,65,987
Juan,2003,9,26,18,32.5,-62,hurricane,1,70,987
Juan,2003,9,27,0,33.3,-62,hurricane,1,75,984
Juan,2003,9,27,6,34.4,-62.2,hurricane,1,75,981
Juan,2003,9,27,12,35.2,-62.8,hurricane,1,75,979
Juan,2003,9,27,18,35.5,-63.2,hurricane,2,90,969
Juan,2003,9,28,0,36.3,-63.6,hurricane,2,90,970
Juan,2003,9,28,6,37.1,-64,hurricane,2,90,970
Juan,2003,9,28,12,38.5,-64.1,hurricane,2,90,970
Juan,2003,9,28,18,40.2,-64.1,hurricane,2,90,970
Juan,2003,9,29,0,42.8,-63.9,hurricane,2,85,972
Juan,2003,9,29,3,44.4,-63.8,hurricane,2,85,973
Juan,2003,9,29,6,46,-63.8,hurricane,1,65,982
Juan,2003,9,29,12,49.8,-62.4,tropical storm,0,45,995
Kate,2003,9,25,18,11.8,-37.7,tropical depression,-1,30,1008
Kate,2003,9,26,0,12.8,-38.5,tropical depression,-1,30,1008
Kate,2003,9,26,6,14,-39.4,tropical depression,-1,30,1008
Kate,2003,9,26,12,15.2,-40.2,tropical depression,-1,30,1007
Kate,2003,9,26,18,16.6,-41,tropical depression,-1,30,1007
Kate,2003,9,27,0,18,-41.8,tropical depression,-1,30,1007
Kate,2003,9,27,6,19.2,-43,tropical depression,-1,30,1007
Kate,2003,9,27,12,20,-43.8,tropical depression,-1,30,1007
Kate,2003,9,27,18,21,-44.2,tropical storm,0,35,1005
Kate,2003,9,28,0,22,-44.5,tropical storm,0,45,1000
Kate,2003,9,28,6,23,-44.3,tropical storm,0,50,997
Kate,2003,9,28,12,23.9,-43.6,tropical storm,0,50,997
Kate,2003,9,28,18,24.8,-42.6,tropical storm,0,50,997
Kate,2003,9,29,0,26.1,-41.3,tropical storm,0,50,997
Kate,2003,9,29,6,27.2,-39.9,tropical storm,0,55,994
Kate,2003,9,29,12,28.3,-38.2,tropical storm,0,55,991
Kate,2003,9,29,18,29.2,-36.8,hurricane,1,65,987
Kate,2003,9,30,0,30,-35.4,hurricane,1,65,987
Kate,2003,9,30,6,30.8,-34.8,tropical storm,0,55,992
Kate,2003,9,30,12,31.8,-35.1,tropical storm,0,55,992
Kate,2003,9,30,18,32.6,-36,tropical storm,0,50,996
Kate,2003,10,1,0,32.5,-37.1,tropical storm,0,50,997
Kate,2003,10,1,6,32.4,-38.3,tropical storm,0,50,997
Kate,2003,10,1,12,32.2,-39.6,tropical storm,0,55,994
Kate,2003,10,1,18,31.7,-40.9,hurricane,1,65,987
Kate,2003,10,2,0,31.1,-42.1,hurricane,1,65,987
Kate,2003,10,2,6,30.3,-43,hurricane,1,75,979
Kate,2003,10,2,12,30.1,-43.6,hurricane,1,75,979
Kate,2003,10,2,18,29.9,-44.7,hurricane,1,80,976
Kate,2003,10,3,0,29.6,-45.8,hurricane,1,80,976
Kate,2003,10,3,6,29.4,-46.9,hurricane,2,90,970
Kate,2003,10,3,12,29.4,-47.8,hurricane,2,90,970
Kate,2003,10,3,18,29.6,-49.1,hurricane,3,100,962
Kate,2003,10,4,0,29.9,-50.3,hurricane,3,100,962
Kate,2003,10,4,6,30.1,-51.6,hurricane,3,100,962
Kate,2003,10,4,12,30.1,-52.8,hurricane,3,105,956
Kate,2003,10,4,18,30.2,-54,hurricane,3,110,952
Kate,2003,10,5,0,30.3,-54.7,hurricane,3,100,962
Kate,2003,10,5,6,30.4,-55.5,hurricane,2,95,968
Kate,2003,10,5,12,30.7,-56.1,hurricane,2,90,973
Kate,2003,10,5,18,31.4,-56.4,hurricane,2,85,975
Kate,2003,10,6,0,32.3,-56.2,hurricane,1,80,977
Kate,2003,10,6,6,33.5,-56,hurricane,1,80,977
Kate,2003,10,6,12,35.2,-55.6,hurricane,1,75,979
Kate,2003,10,6,18,36.9,-55,hurricane,1,70,983
Kate,2003,10,7,0,38.6,-54,hurricane,1,65,987
Kate,2003,10,7,6,40.5,-52.1,tropical storm,0,60,987
Kate,2003,10,7,12,43.8,-49.5,tropical storm,0,60,987
Kate,2003,10,7,18,47.5,-47.2,tropical storm,0,60,980
Larry,2003,10,1,18,21,-93.2,tropical storm,0,45,1003
Larry,2003,10,2,0,20.9,-93.4,tropical storm,0,45,1002
Larry,2003,10,2,6,20.7,-93.4,tropical storm,0,45,1000
Larry,2003,10,2,12,20.5,-93.4,tropical storm,0,45,998
Larry,2003,10,2,18,20.4,-93.6,tropical storm,0,50,996
Larry,2003,10,3,0,20.5,-94,tropical storm,0,55,993
Larry,2003,10,3,6,20.3,-94.3,tropical storm,0,50,994
Larry,2003,10,3,12,20.1,-94.5,tropical storm,0,50,994
Larry,2003,10,3,18,19.9,-94.7,tropical storm,0,50,995
Larry,2003,10,4,0,19.6,-94.5,tropical storm,0,50,995
Larry,2003,10,4,6,19.5,-94,tropical storm,0,50,994
Larry,2003,10,4,12,19.3,-93.8,tropical storm,0,50,994
Larry,2003,10,4,18,18.8,-93.8,tropical storm,0,50,996
Larry,2003,10,5,0,18.6,-93.6,tropical storm,0,50,996
Larry,2003,10,5,6,18.5,-93.5,tropical storm,0,50,996
Larry,2003,10,5,10,18.4,-93.5,tropical storm,0,50,996
Larry,2003,10,5,12,18.4,-93.5,tropical storm,0,50,997
Larry,2003,10,5,18,18.2,-93.7,tropical storm,0,40,1000
Larry,2003,10,6,0,17.9,-93.8,tropical storm,0,35,1003
Larry,2003,10,6,6,17.5,-93.9,tropical depression,-1,25,1005
Mindy,2003,10,10,18,19.1,-68.8,tropical storm,0,40,1004
Mindy,2003,10,11,0,20.1,-69.7,tropical storm,0,40,1002
Mindy,2003,10,11,6,20.9,-70.4,tropical storm,0,40,1003
Mindy,2003,10,11,12,21.8,-71.3,tropical storm,0,35,1007
Mindy,2003,10,11,18,22.7,-71.5,tropical storm,0,35,1007
Mindy,2003,10,12,0,23.6,-71.9,tropical storm,0,35,1006
Mindy,2003,10,12,6,24,-72.4,tropical depression,-1,30,1007
Mindy,2003,10,12,12,24.7,-72.2,tropical depression,-1,30,1008
Mindy,2003,10,12,18,25.5,-72,tropical depression,-1,30,1008
Mindy,2003,10,13,0,25.6,-71,tropical depression,-1,30,1008
Mindy,2003,10,13,6,25.7,-70.3,tropical depression,-1,30,1008
Mindy,2003,10,13,12,25.8,-69.3,tropical depression,-1,30,1008
Mindy,2003,10,13,18,25.9,-68.3,tropical depression,-1,30,1007
Mindy,2003,10,14,0,25.9,-67.7,tropical depression,-1,25,1008
Nicholas,2003,10,13,0,9.5,-37,tropical depression,-1,25,1009
Nicholas,2003,10,13,6,9.5,-37.7,tropical depression,-1,25,1008
Nicholas,2003,10,13,12,9.6,-38.4,tropical depression,-1,25,1008
Nicholas,2003,10,13,18,9.9,-38.9,tropical depression,-1,30,1007
Nicholas,2003,10,14,0,10.2,-39.5,tropical depression,-1,30,1006
Nicholas,2003,10,14,6,10.5,-40.3,tropical depression,-1,30,1006
Nicholas,2003,10,14,12,10.7,-41.1,tropical depression,-1,30,1006
Nicholas,2003,10,14,18,10.9,-41.9,tropical storm,0,35,1005
Nicholas,2003,10,15,0,11.2,-42.5,tropical storm,0,40,1003
Nicholas,2003,10,15,6,11.5,-43.1,tropical storm,0,45,1000
Nicholas,2003,10,15,12,11.8,-43.7,tropical storm,0,45,1000
Nicholas,2003,10,15,18,12.2,-44.3,tropical storm,0,45,1000
Nicholas,2003,10,16,0,12.6,-45,tropical storm,0,45,1000
Nicholas,2003,10,16,6,13.1,-45.6,tropical storm,0,45,1000
Nicholas,2003,10,16,12,13.5,-46,tropical storm,0,50,997
Nicholas,2003,10,16,18,14,-46.6,tropical storm,0,55,994
Nicholas,2003,10,17,0,14.4,-47.2,tropical storm,0,55,995
Nicholas,2003,10,17,6,15,-47.6,tropical storm,0,55,994
Nicholas,2003,10,17,12,15.5,-48,tropical storm,0,60,990
Nicholas,2003,10,17,18,16.1,-48.1,tropical storm,0,55,994
Nicholas,2003,10,18,0,16.3,-48.1,tropical storm,0,55,994
Nicholas,2003,10,18,6,16.3,-47.9,tropical storm,0,55,994
Nicholas,2003,10,18,12,16.5,-47.8,tropical storm,0,55,994
Nicholas,2003,10,18,18,16.7,-47.7,tropical storm,0,50,997
Nicholas,2003,10,19,0,17,-47.6,tropical storm,0,50,997
Nicholas,2003,10,19,6,17.3,-47.4,tropical storm,0,50,997
Nicholas,2003,10,19,12,17.6,-47.3,tropical storm,0,50,997
Nicholas,2003,10,19,18,17.6,-47.5,tropical storm,0,45,1000
Nicholas,2003,10,20,0,17.4,-47.7,tropical storm,0,45,1000
Nicholas,2003,10,20,6,17.6,-47.9,tropical storm,0,45,1000
Nicholas,2003,10,20,12,17.8,-48.1,tropical storm,0,40,1002
Nicholas,2003,10,20,18,18.1,-48.9,tropical storm,0,35,1005
Nicholas,2003,10,21,0,18.4,-49.7,tropical storm,0,35,1005
Nicholas,2003,10,21,6,18.6,-50.3,tropical storm,0,40,1002
Nicholas,2003,10,21,12,18.7,-51,tropical storm,0,45,1000
Nicholas,2003,10,21,18,18.6,-52,tropical storm,0,45,1000
Nicholas,2003,10,22,0,18.5,-52.9,tropical storm,0,40,1002
Nicholas,2003,10,22,6,18.5,-53.6,tropical storm,0,35,1005
Nicholas,2003,10,22,12,18.8,-54.1,tropical storm,0,35,1005
Nicholas,2003,10,22,18,19.5,-54.6,tropical storm,0,35,1005
Nicholas,2003,10,23,0,20.4,-55.4,tropical storm,0,35,1005
Nicholas,2003,10,23,6,21.5,-56,tropical depression,-1,30,1006
Nicholas,2003,10,23,12,22.5,-56.4,tropical depression,-1,30,1007
Nicholas,2003,10,23,18,23.6,-56.9,tropical depression,-1,30,1008
Odette,2003,12,4,12,12.9,-76.2,tropical depression,-1,30,1005
Odette,2003,12,4,18,13.3,-75.7,tropical storm,0,35,1003
Odette,2003,12,5,0,13.7,-75.2,tropical storm,0,45,1000
Odette,2003,12,5,6,13.9,-74.8,tropical storm,0,50,993
Odette,2003,12,5,12,14.1,-74.4,tropical storm,0,50,993
Odette,2003,12,5,18,14.3,-73.8,tropical storm,0,50,995
Odette,2003,12,6,0,15,-73,tropical storm,0,50,995
Odette,2003,12,6,6,15.9,-72.5,tropical storm,0,55,995
Odette,2003,12,6,12,16.6,-72.2,tropical storm,0,55,995
Odette,2003,12,6,18,17.2,-72,tropical storm,0,55,994
Odette,2003,12,6,23,17.8,-71.5,tropical storm,0,50,995
Odette,2003,12,7,0,17.9,-71.4,tropical storm,0,45,997
Odette,2003,12,7,6,18.9,-70.6,tropical storm,0,40,1000
Odette,2003,12,7,12,20.5,-69.5,tropical storm,0,40,1003
Peter,2003,12,9,6,20,-37.4,tropical storm,0,40,998
Peter,2003,12,9,12,19.5,-37.2,tropical storm,0,50,992
Peter,2003,12,9,18,21,-37,tropical storm,0,60,990
Peter,2003,12,10,0,22.2,-37,tropical storm,0,45,1000
Peter,2003,12,10,6,23.1,-37.1,tropical storm,0,35,1005
Peter,2003,12,10,12,23.8,-37.1,tropical depression,-1,30,1005
Peter,2003,12,10,18,25,-36.7,tropical depression,-1,30,1005
Peter,2003,12,11,0,26,-36.2,tropical depression,-1,30,1005
Alex,2004,7,31,18,30.3,-78.3,tropical depression,-1,25,1010
Alex,2004,8,1,0,31,-78.8,tropical depression,-1,25,1009
Alex,2004,8,1,6,31.5,-79,tropical depression,-1,25,1009
Alex,2004,8,1,12,31.6,-79.1,tropical depression,-1,30,1009
Alex,2004,8,1,18,31.6,-79.2,tropical storm,0,35,1009
Alex,2004,8,2,0,31.5,-79.3,tropical storm,0,35,1007
Alex,2004,8,2,6,31.4,-79.4,tropical storm,0,40,1005
Alex,2004,8,2,12,31.3,-79,tropical storm,0,50,992
Alex,2004,8,2,18,31.8,-78.7,tropical storm,0,50,993
Alex,2004,8,3,0,32.4,-78.2,tropical storm,0,60,987
Alex,2004,8,3,6,33,-77.4,hurricane,1,70,983
Alex,2004,8,3,12,34.2,-76.4,hurricane,2,85,974
Alex,2004,8,3,18,35.3,-75.2,hurricane,2,85,972
Alex,2004,8,4,0,36,-73.7,hurricane,1,80,974
Alex,2004,8,4,6,36.8,-72.1,hurricane,1,80,973
Alex,2004,8,4,12,37.3,-70.2,hurricane,2,85,973
Alex,2004,8,4,18,37.8,-68.3,hurricane,2,95,965
Alex,2004,8,5,0,38.5,-66,hurricane,3,105,957
Alex,2004,8,5,6,39.5,-63.1,hurricane,3,105,957
Alex,2004,8,5,12,40.8,-59.6,hurricane,3,100,962
Alex,2004,8,5,18,42.7,-55,hurricane,2,90,970
Alex,2004,8,6,0,44.5,-49.3,hurricane,1,75,978
Alex,2004,8,6,6,46.1,-44.2,hurricane,1,65,984
Alex,2004,8,6,12,47,-37.5,tropical storm,0,50,987
Bonnie,2004,8,3,12,12.9,-53.6,tropical depression,-1,25,1010
Bonnie,2004,8,3,18,13.2,-55.4,tropical depression,-1,25,1010
Bonnie,2004,8,4,0,13.5,-57.4,tropical depression,-1,30,1010
Bonnie,2004,8,4,6,13.6,-59.5,tropical depression,-1,30,1010
Bonnie,2004,8,4,12,13.6,-61.6,tropical depression,-1,30,1010
Bonnie,2004,8,8,12,20.3,-83.5,tropical depression,-1,25,1009
Bonnie,2004,8,8,18,20.9,-84.3,tropical depression,-1,25,1008
Bonnie,2004,8,9,0,21.5,-85.5,tropical depression,-1,25,1008
Bonnie,2004,8,9,6,22,-86.6,tropical depression,-1,30,1008
Bonnie,2004,8,9,12,22.5,-87.6,tropical storm,0,35,1008
Bonnie,2004,8,9,18,22.9,-88.3,tropical storm,0,40,1007
Bonnie,2004,8,10,0,23.1,-89,tropical storm,0,45,1006
Bonnie,2004,8,10,6,23.4,-89.8,tropical storm,0,45,1005
Bonnie,2004,8,10,12,24,-90.6,tropical storm,0,50,1002
Bonnie,2004,8,10,18,24.4,-90.6,tropical storm,0,45,1003
Bonnie,2004,8,11,0,24.7,-90.6,tropical storm,0,40,1003
Bonnie,2004,8,11,6,25.2,-90.6,tropical storm,0,40,1003
Bonnie,2004,8,11,12,25.7,-90.4,tropical storm,0,45,1001
Bonnie,2004,8,11,18,26.4,-89.6,tropical storm,0,55,1001
Bonnie,2004,8,12,0,27,-88.8,tropical storm,0,50,1007
Bonnie,2004,8,12,6,27.7,-88.1,tropical storm,0,45,1008
Bonnie,2004,8,12,12,29,-86.1,tropical storm,0,45,1002
Bonnie,2004,8,12,14,29.6,-85.1,tropical storm,0,40,1002
Bonnie,2004,8,12,18,30.2,-84,tropical depression,-1,30,1006
Bonnie,2004,8,13,0,31.9,-81.3,tropical depression,-1,25,1008
Bonnie,2004,8,13,6,33.5,-79,tropical depression,-1,25,1008
Bonnie,2004,8,13,12,35.5,-76.5,tropical depression,-1,25,1008
Bonnie,2004,8,13,18,37.1,-74.9,tropical depression,-1,25,1008
Charley,2004,8,9,12,11.4,-59.2,tropical depression,-1,30,1010
Charley,2004,8,9,18,11.7,-61.1,tropical depression,-1,30,1009
Charley,2004,8,10,0,12.2,-63.2,tropical depression,-1,30,1009
Charley,2004,8,10,6,12.9,-65.3,tropical storm,0,35,1007
Charley,2004,8,10,12,13.8,-67.6,tropical storm,0,40,1004
Charley,2004,8,10,18,14.9,-69.8,tropical storm,0,45,1000
Charley,2004,8,11,0,15.6,-71.8,tropical storm,0,55,999
Charley,2004,8,11,6,16,-73.7,tropical storm,0,55,999
Charley,2004,8,11,12,16.3,-75.4,tropical storm,0,60,995
Charley,2004,8,11,18,16.7,-76.8,hurricane,1,65,993
Charley,2004,8,12,0,17.4,-78.1,hurricane,1,65,992
Charley,2004,8,12,6,18.2,-79.3,hurricane,1,75,988
Charley,2004,8,12,12,19.2,-80.7,hurricane,1,80,984
Charley,2004,8,12,18,20.5,-81.6,hurricane,2,90,980
Charley,2004,8,13,0,21.7,-82.2,hurricane,2,90,976
Charley,2004,8,13,4,22.7,-82.6,hurricane,3,105,966
Charley,2004,8,13,6,23,-82.6,hurricane,3,105,966
Charley,2004,8,13,12,24.4,-82.9,hurricane,2,95,969
Charley,2004,8,13,18,26.1,-82.4,hurricane,4,125,947
Charley,2004,8,13,19,26.6,-82.2,hurricane,4,130,941
Charley,2004,8,13,20,26.9,-82.1,hurricane,4,125,942
Charley,2004,8,14,0,28.1,-81.6,hurricane,1,75,970
Charley,2004,8,14,6,30.1,-80.8,hurricane,1,75,993
Charley,2004,8,14,12,32.3,-79.7,hurricane,1,65,988
Charley,2004,8,14,14,33,-79.4,hurricane,1,70,992
Charley,2004,8,14,16,33.8,-78.7,hurricane,1,65,997
Charley,2004,8,14,18,34.5,-78.1,tropical storm,0,60,1000
Danielle,2004,8,13,12,12.3,-21.8,tropical depression,-1,30,1009
Danielle,2004,8,13,18,12.4,-23,tropical depression,-1,30,1009
Danielle,2004,8,14,0,12.6,-24.2,tropical storm,0,35,1009
Danielle,2004,8,14,6,12.9,-25.5,tropical storm,0,40,1004
Danielle,2004,8,14,12,13.2,-26.8,tropical storm,0,45,1004
Danielle,2004,8,14,18,13.5,-28.1,tropical storm,0,55,994
Danielle,2004,8,15,0,13.8,-29.3,hurricane,1,65,987
Danielle,2004,8,15,6,14.1,-30.8,hurricane,1,75,981
Danielle,2004,8,15,12,14.7,-32.1,hurricane,1,80,978
Danielle,2004,8,15,18,15.2,-33.5,hurricane,2,85,975
Danielle,2004,8,16,0,16,-34.8,hurricane,2,90,970
Danielle,2004,8,16,6,16.8,-36,hurricane,2,90,970
Danielle,2004,8,16,12,17.7,-37.2,hurricane,2,90,970
Danielle,2004,8,16,18,19,-38.2,hurricane,2,95,964
Danielle,2004,8,17,0,20.3,-38.9,hurricane,2,95,965
Danielle,2004,8,17,6,21.7,-39.6,hurricane,2,90,970
Danielle,2004,8,17,12,23.3,-40,hurricane,2,90,970
Danielle,2004,8,17,18,24.6,-40.3,hurricane,2,85,974
Danielle,2004,8,18,0,25.9,-40.6,hurricane,1,75,981
Danielle,2004,8,18,6,27.3,-40.3,hurricane,1,65,985
Danielle,2004,8,18,12,28.1,-39.8,tropical storm,0,55,994
Danielle,2004,8,18,18,28.9,-38.9,tropical storm,0,45,1005
Danielle,2004,8,19,0,29.3,-37.8,tropical storm,0,40,1007
Danielle,2004,8,19,6,29.7,-37.7,tropical storm,0,40,1007
Danielle,2004,8,19,12,29.9,-37.7,tropical storm,0,35,1007
Danielle,2004,8,19,18,29.9,-37.2,tropical storm,0,35,1007
Danielle,2004,8,20,0,29.8,-36.8,tropical storm,0,35,1009
Danielle,2004,8,20,6,30.2,-37,tropical storm,0,35,1010
Danielle,2004,8,20,12,30.5,-37.2,tropical storm,0,35,1011
Danielle,2004,8,20,18,30.9,-37.6,tropical depression,-1,30,1012
Danielle,2004,8,21,0,30.9,-38,tropical depression,-1,30,1012
Danielle,2004,8,21,6,30.6,-38.6,tropical depression,-1,30,1013
Danielle,2004,8,21,12,30.7,-38.9,tropical depression,-1,25,1014
Gaston,2004,8,27,12,31.8,-78.1,tropical depression,-1,25,1015
Gaston,2004,8,27,18,31.6,-78,tropical depression,-1,25,1014
Gaston,2004,8,28,0,31.4,-78,tropical depression,-1,30,1011
Gaston,2004,8,28,6,31.3,-78.2,tropical storm,0,35,1005
Gaston,2004,8,28,12,31.3,-78.5,tropical storm,0,45,1000
Gaston,2004,8,28,18,31.3,-78.8,tropical storm,0,50,997
Gaston,2004,8,29,0,31.5,-79.1,tropical storm,0,55,994
Gaston,2004,8,29,6,32.1,-79.4,tropical storm,0,60,991
Gaston,2004,8,29,12,32.8,-79.5,hurricane,1,65,986
Gaston,2004,8,29,14,33,-79.6,hurricane,1,65,985
Gaston,2004,8,29,18,33.5,-79.6,tropical storm,0,45,992
Gaston,2004,8,30,0,34.2,-79.4,tropical depression,-1,30,995
Gaston,2004,8,30,6,34.9,-79.1,tropical depression,-1,30,998
Gaston,2004,8,30,12,35.6,-78.7,tropical depression,-1,25,1000
Gaston,2004,8,30,18,36.4,-77.8,tropical depression,-1,30,1002
Gaston,2004,8,31,0,37.2,-76.6,tropical storm,0,35,1001
Gaston,2004,8,31,6,38.1,-74.8,tropical storm,0,35,1001
Gaston,2004,8,31,12,39.1,-72.9,tropical storm,0,35,1001
Gaston,2004,8,31,18,40.2,-70.5,tropical storm,0,35,999
Gaston,2004,9,1,0,41,-67.5,tropical storm,0,40,999
Gaston,2004,9,1,6,41.7,-63.5,tropical storm,0,45,999
Hermine,2004,8,27,18,29,-65.2,tropical depression,-1,25,1016
Hermine,2004,8,28,0,29,-65.7,tropical depression,-1,25,1016
Hermine,2004,8,28,6,29.1,-66.2,tropical depression,-1,25,1016
Hermine,2004,8,28,12,29.2,-66.6,tropical depression,-1,30,1015
